author,authorLink,content,forward,forward,comments,fabulous,time,source
成都交通运输,https://weibo.com/3225365642?refer_flag=1001030103_,#疫情防控交通动态# #交通战疫24小时# 【新机场高速底层快速通道目复工复产情况检查】2月25日，@天府新区自然资源和规建局 检查新机场高速底层快速通道项目复工复产情况。检查组一行先后查看了高庙山互通、漉溪河大桥、双简路船槽等关键节点施工现场，检查了项目驻地疫情防控工作开展情况，并就有序组织项目复工复产提出具体要求。 ,,,,1,今天14:55,微博 weibo.com
小白菌菇,https://weibo.com/5889176077?refer_flag=1001030103_,#湖北什么时候解封# 面对很多外省人的质问及责备在此我想回应一下说句实在话，谁没个难处，人都是需要生活，因为一两个人的错误，导致十几亿的人付出代价，对于你们来说也只是短暂的停止时间，但是对于滞留在湖北的外省人以及外省务工人员来说，我们付出的代价远比你想象中多的多，这个世界上没有真正的感同身受，你不知道每当黑夜降临，有多少人在被窝偷偷哭泣？个体户面临着倒闭、工作人员面临着失业，有负债的人夜夜愁眉苦脸、视频通话的情侣眼睛都哭肿了，你知道多少人熬夜就为了看早上的新增病例？那你知道因为疫情滞留在湖北的有多少群，多少人？我们看不到希望，哪怕只要有一点点能让我们有希望的事情，我们都是百分百的去努力做，我们用自己的力量在微博上发表自己的心声、有多少人理解？又有多少媒体愿意帮忙报道？又有多少政府官员看到、又有多少人看到了，愿意帮助我们献出自己的一份力，哪怕一个点赞一个转发也好，结果呢换来的是什么，无辜的被乱骂、甚至叫我们去死？嘴上说着冠冕堂皇的话，心里已经把我们当过街老鼠了，但是我还是相信世间有真心想要同情，理解我们的人，我们是身在湖北，我们作为中国公民，我们有义务配合，从武汉封城开始，已经一个月了，在这一个月里我们每个人都是怎么度过的，我们每天都在重复着看见希望以及失去希望的心情里面度过，我们也只是普通的老百姓，没有底厚的家，我只知道，我不出去工作，我没有工资我一家就无法生活，个人征信各种黑名单，还是我经常说的那句话，不是每个会呼吸的湖北人都有病毒，谁替健康的湖北人考虑过吗？每天看湖北新增病例能看看武汉以及其他市新增病例的比例吗？湖北不是只有一个武汉、难道周边城市就不配得到关注吗？考虑过周边疫情轻的地方逐步解封吗？通行证有什么用，没车我走路吗？把健康的湖北人统计一下，把要去的目的地统计一下，各乡各村统一送到指定地方，然后开放一部分高铁大巴，送我们去目的不可以吗？每天都是专家说专家说，专家能不能告诉我们健康的湖北人在哪里拿钱才能还房贷车贷？怎么见心爱的人？怎么才能回到自己家？哪怕你们骂我也好怎样都好，我说的都是事实、我写这篇微博不是为了怼你们，只是希望其他地区的人们，能多一些理解给我们，能多一些支持给我们，能多一些包容给我们，我们相信国家相信政府，我们每个人背后支撑的都是整个家庭、情况特殊，不会有谁愿意拿自己健康和生命开玩笑，也请国家相信我们，如果能有政策让我们健康的外省务工人员和滞留在湖北的外省人回到工作所在地，我们一定坚决隔离14天以上，隔离结束就去医院开健康证明。#一张证明返程复工的照片# , 479, 479, 1630,7701,今天 14:54 转赞人数超过6600,iPhone XS Max
西安电视台官方微博,https://weibo.com/2183542485?refer_flag=1001030103_,【灞桥：开放涉企窗口 做好复工服务】#战疫情 西安在行动# 2月25日下午，灞桥区行政审批服务局的工作人员将陕西锦华服装有限责任公司通过网络在线申请办理“第二类医疗器械备案证书”送证上门，对于这样高效贴心的服务，企业感到既欣喜又满意。2月24日，灞桥区行政审批服务局正式开放涉企事项办理，开通企业复工服务“绿色通道”，以最快速度协助企业提交相关资料将事项办结，落实防疫防控的同时全力做好服务，支持企业尽快复产复工。据了解，灞桥区行政审批服务局办事大厅——灞桥区市民中心目前对外正式开放了与企业复工复产关联度较大的市场准入、国土规划、投资建设、城市管理等领域(涉及行政审批、市场监管、住建、税务等审批业务)的政务服务事项办理窗口。为做好疫情防控相关工作，灞桥区行政审批服务局对市民中心开展每天两次大厅地面、受理台、进出口等区域全方位的清洁、消毒，确保大厅消毒无死角。同时，配置了热成像体温筛查设备，并为每个办事窗口配备了口罩、手套、消毒液等防护用具。同时，市民中心严格落实大厅入口防疫检测，实行“罩码测消”，即戴口罩、扫二维码登记、测体温、手部消毒等进入大厅必不可少的“四件套”，检验正常者，方能进入大厅。为进一步降低交叉感染的风险，市民中心提供电话咨询和帮办代办服务，必须到场办理的，为办事群众设置专门的等待区，要求进入大厅内的人员之间保证1.8m的安全距离。据悉，自24日开放涉企窗口办公以来，截止目前，灞桥区市民中心累计接待企业、群众252人次，办理各类事项236件，咨询解答120人次。 , 3, 3,,1,今天14:54,微博 weibo.com
央广网财经,https://weibo.com/3752642792?refer_flag=1001030103_,【政策提振信心，企业灵活应对 汽车业迎“复工热潮”】汽车业作为国民经济的重要支柱产业，在系列政策支持下，复工复产工作进度如何？在车市低迷的大背景下，采取了哪些措施应对挑战？受本次疫情影响，我国汽车市场何时能够拨云见日？ O政策提振信心，企业灵活应对 汽车业迎“复工热潮”,,,,1,今天14:54,微博 weibo.com
深圳新浪房产,https://weibo.com/1686524201?refer_flag=1001030103_,【消沉7年，中海“网红”项目将动工（附龙岗36新盘）】近期，深圳市随着“新冠肺炎”疫情形势趋于平稳，市住建局主动服务全力支持深圳市建设工程项目复工复产，并于昨日批准龙岗宝龙街道南约积谷田城市更新单元一期的施工许可，预示着停滞多年的中海积谷田旧改首期开工在即。根据施工许可公示信息，计划于3月10号正式动工，现状建筑已全部拆除。龙岗价格友好，入场成本较低，颇受刚需们的关注与青睐。无论从新房还是从二手房成交量上来看，龙岗近年来一直是主力军，站稳榜单前一二名。据统计，2020年龙岗依然会是全市新房供应量较大的区域，预计有36个全新项目入市。O消沉7年，中海“网红”项目将动工（附龙岗36新盘） ,,,,1,今天14:54,360安全浏览器
国网江苏电力,https://weibo.com/2113535642?refer_flag=1001030103_,#抗疫战场苏电护航##你救死扶伤，我保电护航# 【带电抢修保障复工复产】2月26日，六合区横梁街道突发一起线路故障，导致51个台片、11家企业失电。国网南京市江北新区供电公司六合中心急速行动，迅速赶赴现场恢复送电，及时将影响降到最低，有力保障了周边居民的正常生活及企业的复工复产。, 8, 8, 100,116,今天14:54,iPhone客户端
我到底能不能早睡,https://weibo.com/6512107899?refer_flag=1001030103_,讲真的在家办公以后玩手机刷手机的时间都变少了 工作效率也提高了以前三天要做的东西有时候兴趣来了能做到半夜一两点（？虽然我中午十二点才醒 省了好多路上的时间 自己做饭随便吃点啥都觉得能控制一下乱吃零食的习惯 在家真好啊 阿宅真不想复工,,, 6,3,今天14:54,
新晚报,https://weibo.com/1451977335?refer_flag=1001030103_,#冰城身边事# 【哈站临时加挂车厢助复工团体出行，52名务工人员乘“专车”返岗】27 日 9 时许，哈铁方正火车站，在经过测温、安检等一系列流程后，52 名来自通河县的务工人员准时登上开往哈尔滨西站的 D26 次列车。随后，他们将在哈西站转乘至无锡的 Z174 次列车临时加挂车厢返岗复工。这是铁路部门为保障我省赴外地返岗人员复工的又一新举措。（记者 节永志） ,,, 3,1,今天14:54,微博 weibo.com
生活报,https://weibo.com/1898885525?refer_flag=1001030103_,【对接管内9地市 哈尔滨火车站临时加挂专车运送返岗复工团体】记者27日从铁路部门获悉，为全力保障黑龙江省务工人员返岗复工，哈尔滨站主动对接管内9个地市的人力保障部门、企业和市、县政府，了解复工复产安排，尽最大努力为返岗复工人员提供乘车出行服务，严格落实疫情防控政策，助力经济复苏。链接: O【龙江行动】对接管内9地市 哈站临时加挂专车运送返岗复工团体 , 1, 1, 1,3,今天14:53,龙头新闻
成都全搜索新闻网,https://weibo.com/1892327960?refer_flag=1001030103_,【@成都人 这时别放松】在全面复工的当前形势下，疫情依然复杂，其反弹风险不可忽视。日常出行、上班通勤、乘坐公交地铁......复工也是战“疫”，成都人，这时可别放松。#成都身边事#, 3, 3, 6,8,今天14:53,
每日都江堰,https://weibo.com/2568473005?refer_flag=1001030103_,【宽窄巷子封闭32天后重新迎客 游人之间要保持2米距离】2月27日，封闭32天的成都宽窄巷子景区恢复开放，复工迎客。据悉，宽窄巷子景区从1月26日起封闭，2月26日重新对外开放。游人进去街区后，所有进出人员必须佩戴口罩，自觉排队测温贴上标识入内。游人街区街区后不能聚集，自觉与他人保持2米以上的间距。（封面新闻）L封面新闻视频的秒拍视频 , 1, 1,,,今天14:53,专业版微博
