author,authorLink,content,forward,forward,comments,fabulous,time,source
泰山晚报,https://weibo.com/1727472420?refer_flag=1001030103_,#泰安身边事#【泰安市有关部门答记者问：复工复学人员持“健康通行卡”可免14天留观规定；山东籍车辆来泰不予劝返！】2月17日下午，泰安市有关方面负责人就疫情防控及企业复工复产等方面内容回答了媒体记者提问，问题中涉及“泰安通”扫码通行制度的实行效果、我市对外地来泰人员疫情防控管理措施、外地车辆进入泰安的相关规定等方面。1、目前，我市实行“泰安通”扫码通行制度，请介绍一下相关情况。市大数据局局长 于文龙：根据疫情防控工作需要，市委、市政府决定在泰安市实行“泰安通”扫码通行制度，用信息化手段方便群众出行，提高通行效率。市大数据局组织开发了“泰安通”手机小程序，公共场所管理者张贴“泰安通”二维码，所有进入上述场所的人员配合扫码，系统自动记录访客信息。使用扫码通行方式，一方面提高了信息登记的效率，降低交叉感染的风险；另一方面，通过记录时间地点，可以快速准确锁定密切接触人群，实现疫情溯源，让疫情防控“有迹可循”。公共场所管理者或经营业主通过“泰安通”生成本单位的出入二维码，张贴于出入口显著位置，市民扫码就可以通行。首次扫码需进行短信验证。以后不需重复验证，扫码即可通行。对扫码通行确有困难的人员，可以通过书面登记等方式进行信息登记。2、“泰安通”实行效果怎么样？会不会泄露个人信息？市大数据局局长 于文龙：自2月14日正式实行“泰安通”扫码通行制度以来，市民使用十分踊跃，截至2月16日18时，注册公共场所2.4万个，注册市民49万人，累计扫码次数超过175万次。通过扫码出行，市民省去了复杂的登记环节，避免了排队拥堵，降低了交叉感染风险，一旦出现密切接触情况，可以快速获得通知。系统不需下载安装，使用简单，市民接受度非常高。另外，“泰安通”充分考虑到对个人隐私的保护，普通市民使用“泰安通”不需填写任何信息，所有资料将严格管理，只用于本次疫情防控需要，不会用于其它用途，不会造成信息泄露和信息安全问题。3、目前，我市对外地来泰人员疫情防控方面有什么管理措施？市政府副秘书长 田书阳：前期，为进一步堵塞疫情输入、扩散途径，市疫情处置领导小组（指挥部）先后发布了《关于进一步明确疫情防控期间返泰人员有关要求的通告》和《关于实行“泰安通”扫码通行的通告》。自2月15日起，所有返泰人员须提前向在泰所在单位及居住的社区（村）报告。抵泰后，应第一时间向所在社区（村）报到，居家或集中观察14天。不及时报到或拒绝接受居家观察、集中观察等防控措施的，要承担相应法律责任。外地来泰人员要注意泰安各高速入口、火车站和高铁站出站口、城界道路卡口设立的广告牌及《通告》，听清语音播报提示内容，并扫“泰安通”二维码通行。2月16日，省疫情处置领导小组（指挥部）办公室发布《关于启用复工复学人员健康通行卡的通告》，对持有《山东省复工复学人员健康通行卡》的山东境内居住返泰人员，可免予执行14天居家或集中留观规定，确保复工复学人员顺利通行。外地来泰人员要主动配合高速入口、火车站和高铁站出站口、城界道路卡口以及社会随访人员、社区村居的管理和服务，不得出现拒绝、阻挠、妨碍执行公务的行为。4、工业小微企业复工需要审批，具体怎样办理？市工业和信息化局局长 黄正玉：根据疫情防控工作需要，所有工业企业复工复产都需要达到规定的条件，并报审同意后，方可开工。按照泰安市人民政府办公室印发的《关于切实做好企业复工复产和重点项目建设疫情防控工作的通知》规定，工业企业复工审核审批包括5个具体步骤：一是申请。企业在拟开工至少1日前，将《企业复工复产工作方案》等材料报街道、乡镇工信（经贸）部门，并电话告知。二是受理。申请受理部门填写企业申请复工登记表，按收到电话和材料时间排序。受理后24小时内到现场查验。三是材料审核。申请受理部门审核企业申报的材料，审核没有通过的，电话回复企业整改；审核通过的，安排现场查验计划。四是现场查验。重点查验环境消杀、员工防疫、物流管控、疫情处置等。五是批复。现场查验不合格的，当场告知企业整改后重新申请；现场查验合格的，经过规定程序，2小时内下达《同意企业复工通知书》。5、企业复工后，疫情防控有什么具体要求？市工业和信息化局局长 黄正玉：企业复工后，必须严格按照报备的工作方案，落实好9个方面的防疫措施：一是上下班管理。尽量安排员工以步行、骑行或乘坐私家车、班车的方式上下班。开通班车的，要定时全车消杀，员工须佩戴口罩，做到隔座乘坐等。二是工作及岗位管理。每天对职工进行两次体温检测；配备口罩等防护物资；保持人员间隔；传递物品、共用物品及时消毒；合理轮岗，减少人员聚集等。三是厂区封闭管理。原则上只保留一个出入口，严禁无关人员进入厂区。对进出人员、车辆严格检查并做好信息登记。四是环境消杀。严格执行日预防性消毒制度，对所有场所每天至少消毒一次，重点部位增加消毒频次。五是就餐卫生管理。采用分餐进食，轮流进餐；保证食材安全、餐具卫生，营养配餐。六是会议管理。减少集中开会，控制会议时间和规模；会议结束后及时进行消毒。提倡采用电话会议形式。七是商务旅行管理。市域外的商务旅行，须提前申请。须佩戴口罩出行，接受当地防疫管理。八是严控车辆出入。进出车辆一律进行消杀；进出货物一律设岗检查，到指定地点装卸；值岗执勤人员一律落实防护措施。九是疫情处置。实行24小时值班制度，落实“一个预案、两项制度”，发现异常员工，立即报告，立即采取措施。6、外地车进入泰安市是如何规定的？市公安局政委 高黎明：根据疫情防控需要，目前我市实行的措施是：对湖北方向车辆及人员一律劝返；对其他省份来泰安的车辆和人员，除涉及跨省复工、原材料运输、紧急公务、定制化包车客运和运输应急、生活物资及邮政、快递等“重要物资运输类”车辆、人员，进行测温、消毒、登记后放行以外，其他车辆及人员一律劝返；对持《通行证》车辆一律免检，随车司乘人员体温检测无异常快速放行；对山东籍车辆不采取劝返措施。7、已经办理通行证不让通行的，如何处理？市公安局政委 高黎明：对持有《“战疫情、保畅通”通行证》和《疫情防控应急物资及人员运输车辆通行证》的车辆一律免检优先通行。对未持证但经核实属于运输煤炭、油气、化工、机械设备、农资等复产复工应急物资及人员的，也最大限度予以保障。泰安市公安局交警支队严格落实省市县三级联动机制，属地负责、特事特办，及时受理解决复工复产应急运输车辆通行中遇到的有关问题。泰安市公安局交警支队专线电话（8284550昼夜、8284515白天）全天候24小时接受咨询求助。8、目前我市疫情防控和企业复工复产的交通运输保障是什么情况？市交通运输局局长 吴国庆：按照疫情防控和企业复工复产部署要求，坚持“防运并举、分类指导，突出重点、周密部署”的原则，推进道路运输行业有序恢复运营，更多采用定制化交通、“点对点”运输等方式，全力解决企业职工返岗运输问题。在严格执行疫情防控措施、确保安全生产的基础上，根据客流情况，按照先内后外、逐步推进、有序恢复的思路，采取先市内公交、后城乡公交、再班线客运的步骤有序组织实施客运交通的恢复运营，最大限度保证居民基本出行需求。针对高铁站、泰山火车站可能出现的突发客流，制定应急疏散预案，建立公铁分流联动机制，提升快速分流能力，确保来泰旅客安全、及时、快速分流。9、在支持我市企业复工复产方面，市场监管部门有哪些措施？市市场监督管理局局长 张京洲：为支持我市企业复工复产，市市场监管局出台了《抗击疫情保稳定促发展的十项举措》：一是优化市场监管领域许可服务，实行“网上办、免费寄、零见面、办成事”机制；二是建立口罩等疫情防护物资生产转产企业定向帮扶机制；三是优化特种设备生产检验服务，不能按期检验的特种设备可延期检验；四是强化计量技术帮扶，到期的有关计量标准器具，满足技术要求的可延长有效期；五是优化标准化工作支撑服务；六是减免检验检测费用，对复工复产企业计量器具的检定校准等收费减少50%；七是帮扶复工复产企业加强食品安全；八是运用知识产权战略支持复工复产企业。2020年市专利奖、重点产业专利导航等计划项目优先支持为疫情防控作出重大贡献的企业；九是对复工复产企业实施包容审慎监管；十是维护企业公平竞争秩序和权益。泰安日报社·最泰安全媒体记者：张隆德 , 9, 9, 38,30,02月17日 23:55 转赞人数超过10,微博 weibo.com
泰山晚报,https://weibo.com/1727472420?refer_flag=1001030103_,山东将启用复工复学人员健康通行卡！持卡人员一律予以通行！这些人可申请…… O山东将启用复工复学人员健康通行卡！持卡人员一律予以通行！这些人可, 6, 6, 27,9,02月17日 23:39 转赞人数超过10,微博 weibo.com
360Ai家,https://weibo.com/1916248772?refer_flag=1001030103_,#360下午茶话# 你希望能尽快 复工 / 复学 吗？为什么_______？评论区随机送出一份【360安防定制特大鼠标垫】, 4, 4, 107,19,02月17日 23:12 转赞人数超过10,微博 weibo.com
dolami-,https://weibo.com/2583346104?refer_flag=1001030103_,其实我非常希望疫情赶紧过去，能恢复正常，中小学大学复学。我总是嘴上说着没关系啦，大家都一样在家，其实我知道的，我们家是没有学习氛围的，爸爸妈妈总是很吵，一点都营造不出安静的环境，家里一个初三面临中考，一个高三面临高考，中考我觉得无所谓，反正在那个最好的初中，再怎么样都是能上我那个高中的，我担心的高三的我弟，怎么说，我知道那种因为假期而被别人落下的感受，我也知道我弟有很明确的目标理想，我更知道他现在还是极其严重的偏科，他本可以早早回学校去攻克的，但因为这样的情况，不对的环境，老实话，我很害怕很担心，他其实是一个性格很好的人，但是可能因为爸爸妈妈和小弟的关系，总是让家里人觉得他很叛逆也不听话，但是我知道他其实是我们四个孩子当中性格最好的一个，我希望他可以考上他喜欢的大学和专业，释放他的光芒的，而不是一直被压迫。 ,,, 2,8,02月17日 22:53,荣耀7X 全面屏手机
岁月静好_浅笑安然y,https://weibo.com/5023702941?refer_flag=1001030103_,#山东##山东健康卡##山东启用复工复学健康卡##东营##东营通行码# 这一天看了好几种策略，省内说办健康卡，一律放行，回去不用再隔离……市内这又通知办通行码，回去还得隔离14天？你们是在比隔离段位吗？能不能给个痛快的，到底要怎么办？当然为了防止疫情扩散，严防死守，也是为大家安全着想，有很多的英雄们冲在一线，才把我们围在了包围圈里，保护了我们的安全，我们都很理解并感恩，但这次疫情，让我觉得城市好像对外来人员没了包容性，是不是户口在哪就该在哪生活，一个萝卜一个坑，没事别瞎串？一会查这个一会查那个…租个房子，生活了好几年都不好使，还要房本、单位证明、社区证明…这个证明那个证明？没房 没车 没单位，是不就活该……不止房东忙着跟你撇关系，连整个城市都恨不得你没来过？怎么了这是？回个城怎么就这么难… ,,, 22,16,02月17日 22:40,iPhone 7 Plus
板娘小薇,https://weibo.com/1663000150?refer_flag=1001030103_,板娘小薇#今日贴纸打卡# 早上好～又是一个星期一，今天你复工复学了嘛？, 3, 3, 56,141,02月17日 22:27 转赞人数超过90,板娘小薇超话
南谯检察,https://weibo.com/3707140020?refer_flag=1001030103_,#南检公益##抗击新型肺炎我们在行动# 连日来，南谯区检察院干警对陡岗社区、发能社区继续开展复工复学返回南谯人员进行排查、登记、管控，查看滁州市十项社会管理措施和小区出入口管控“八个一”要求落实情况，确保疫情防控工作严格落实到位。 2滁州,,,,2,02月17日 21:42,Android
城市信报,https://weibo.com/1704588860?refer_flag=1001030103_,#山东将启用复工复学人员健康通行卡# 在山东省境内居住、连续14天以上没有发热、持续干咳、乏力等症状，且排除以下情形的，可申请办理健康通行卡:(一)被诊断为新冠肺炎确诊病例、疑似病例、阳性感染者，未治愈或出院后观察未满14天的;(二)被确定为新冠肺炎确诊病例、疑似病例和阳性感染者的密切接触者，未解除隔离医学观察的;(三)离开本省行政区返回后未满14天的;(四)与湖北等疫情高发地区人员有接触史，隔离观察未满14天的。符合条件的申请人自行申报个人健康相关信息，经社区(村)防控小组审核并加盖社区(村)公章后生效，有效期5天。更多详情O对持卡人一律放行！山东将启用复工复学人员健康通行卡 ,,,,3,02月17日 20:45,iPhone客户端
青岛市市南区文化和旅游局,https://weibo.com/2210514455?refer_flag=1001030103_,【重要通知 | 山东将启用复工复学人员健康通行卡，对持卡人一律放行】为进一步做好新型冠状病毒感染肺炎疫情防控工作，有序推动复工复学，保障在鲁人员顺利出行，我省将启用复工复学人员健康通行卡。O重要通知 | 山东将启用复工复学人员健康通行卡，对持卡人一律放行, 1, 1, 1,4,02月17日 20:08,微博 weibo.com
七环视频,https://weibo.com/6066193547?refer_flag=1001030103_,【#山东将启用健康通行卡#：对持卡人一律放行，且不再隔离观察】2月16日，山东。为助力有序推动复工复学，山东卫健委发布信息，山东省将启用复工复学人员健康通行卡，保障在鲁人员顺利出行。对持卡人一律放行，且不再实施隔离观察。新冠肺炎疫情解除后，健康通行卡停止使用。#当父母得知你要复工后# O防疫复工两不误，山东将启用健康通行卡 L七环视频的微博视频 , 3, 3, 8,8,02月17日 20:06,微博 weibo.com
