no,comments
3375,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
3376,非常好，可惜是单层
3377,此用户没有填写评论!
3378,杯子很好用，不过感觉没有400 ml这么大，小了一点。
3379,还好吧，就是感觉性价比不高
3380,款式很好，泡茶方便，但物流不敢恭维
3381,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
3382,杯子很不错，不漏水，现在每天都离不开了。
3383,第二次买 领导看到很喜欢，送人的
3384,买的第三个啦，非常实用！这个买给老爸的！
3385,已收到，杯子用了还可以，方便
3386,东西不错，朋友介绍的
3387,挺好用的，美观大方！！
3388,不错，功能强大，在办公室里喝茶水很不错
3389,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
3390,此用户没有填写评论!
3391,很好用 只可惜买的小了 有机会再来一个大的
3392,杯子收到，跟描述的一样，不错很满意。
3393,此用户没有填写评论!
3394,快递速度很快，杯子比想象中的有点小，建议买大一点的
3395,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
3396,非常好，可惜是单层
3397,此用户没有填写评论!
3398,杯子很好用，不过感觉没有400 ml这么大，小了一点。
3399,还好吧，就是感觉性价比不高
3400,款式很好，泡茶方便，但物流不敢恭维
3401,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
3402,杯子很不错，不漏水，现在每天都离不开了。
3403,第二次买 领导看到很喜欢，送人的
3404,买的第三个啦，非常实用！这个买给老爸的！
3405,已收到，杯子用了还可以，方便
3406,东西不错，朋友介绍的
3407,挺好用的，美观大方！！
3408,不错，功能强大，在办公室里喝茶水很不错
3409,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
3410,此用户没有填写评论!
3411,很好用 只可惜买的小了 有机会再来一个大的
3412,杯子收到，跟描述的一样，不错很满意。
3413,此用户没有填写评论!
3414,快递速度很快，杯子比想象中的有点小，建议买大一点的
3415,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
3416,非常好，可惜是单层
3417,此用户没有填写评论!
3418,杯子很好用，不过感觉没有400 ml这么大，小了一点。
3419,还好吧，就是感觉性价比不高
3420,款式很好，泡茶方便，但物流不敢恭维
3421,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
3422,杯子很不错，不漏水，现在每天都离不开了。
3423,第二次买 领导看到很喜欢，送人的
3424,买的第三个啦，非常实用！这个买给老爸的！
3425,已收到，杯子用了还可以，方便
3426,东西不错，朋友介绍的
3427,挺好用的，美观大方！！
3428,不错，功能强大，在办公室里喝茶水很不错
3429,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
3430,此用户没有填写评论!
3431,很好用 只可惜买的小了 有机会再来一个大的
3432,杯子收到，跟描述的一样，不错很满意。
3433,此用户没有填写评论!
3434,快递速度很快，杯子比想象中的有点小，建议买大一点的
3435,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
3436,非常好，可惜是单层
3437,此用户没有填写评论!
3438,杯子很好用，不过感觉没有400 ml这么大，小了一点。
3439,还好吧，就是感觉性价比不高
3440,款式很好，泡茶方便，但物流不敢恭维
3441,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
3442,杯子很不错，不漏水，现在每天都离不开了。
3443,第二次买 领导看到很喜欢，送人的
3444,买的第三个啦，非常实用！这个买给老爸的！
3445,已收到，杯子用了还可以，方便
3446,东西不错，朋友介绍的
3447,挺好用的，美观大方！！
3448,不错，功能强大，在办公室里喝茶水很不错
3449,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
3450,此用户没有填写评论!
3451,很好用 只可惜买的小了 有机会再来一个大的
3452,杯子收到，跟描述的一样，不错很满意。
3453,此用户没有填写评论!
3454,快递速度很快，杯子比想象中的有点小，建议买大一点的
3455,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
3456,非常好，可惜是单层
3457,此用户没有填写评论!
3458,杯子很好用，不过感觉没有400 ml这么大，小了一点。
3459,还好吧，就是感觉性价比不高
3460,款式很好，泡茶方便，但物流不敢恭维
3461,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
3462,杯子很不错，不漏水，现在每天都离不开了。
3463,第二次买 领导看到很喜欢，送人的
3464,买的第三个啦，非常实用！这个买给老爸的！
3465,已收到，杯子用了还可以，方便
3466,东西不错，朋友介绍的
3467,挺好用的，美观大方！！
3468,不错，功能强大，在办公室里喝茶水很不错
3469,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
3470,此用户没有填写评论!
3471,很好用 只可惜买的小了 有机会再来一个大的
3472,杯子收到，跟描述的一样，不错很满意。
3473,此用户没有填写评论!
3474,快递速度很快，杯子比想象中的有点小，建议买大一点的
3475,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
3476,非常好，可惜是单层
3477,此用户没有填写评论!
3478,杯子很好用，不过感觉没有400 ml这么大，小了一点。
3479,还好吧，就是感觉性价比不高
3480,款式很好，泡茶方便，但物流不敢恭维
3481,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
3482,杯子很不错，不漏水，现在每天都离不开了。
3483,第二次买 领导看到很喜欢，送人的
3484,买的第三个啦，非常实用！这个买给老爸的！
3485,已收到，杯子用了还可以，方便
3486,东西不错，朋友介绍的
3487,挺好用的，美观大方！！
3488,不错，功能强大，在办公室里喝茶水很不错
3489,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
3490,此用户没有填写评论!
3491,很好用 只可惜买的小了 有机会再来一个大的
3492,杯子收到，跟描述的一样，不错很满意。
3493,此用户没有填写评论!
3494,快递速度很快，杯子比想象中的有点小，建议买大一点的
3495,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
3496,非常好，可惜是单层
3497,此用户没有填写评论!
3498,杯子很好用，不过感觉没有400 ml这么大，小了一点。
3499,还好吧，就是感觉性价比不高
3500,款式很好，泡茶方便，但物流不敢恭维
3501,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
3502,杯子很不错，不漏水，现在每天都离不开了。
3503,第二次买 领导看到很喜欢，送人的
3504,买的第三个啦，非常实用！这个买给老爸的！
3505,已收到，杯子用了还可以，方便
3506,东西不错，朋友介绍的
3507,挺好用的，美观大方！！
3508,不错，功能强大，在办公室里喝茶水很不错
3509,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
3510,此用户没有填写评论!
3511,很好用 只可惜买的小了 有机会再来一个大的
3512,杯子收到，跟描述的一样，不错很满意。
3513,此用户没有填写评论!
3514,快递速度很快，杯子比想象中的有点小，建议买大一点的
3515,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
3516,非常好，可惜是单层
3517,此用户没有填写评论!
3518,杯子很好用，不过感觉没有400 ml这么大，小了一点。
3519,还好吧，就是感觉性价比不高
3520,款式很好，泡茶方便，但物流不敢恭维
3521,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
3522,杯子很不错，不漏水，现在每天都离不开了。
3523,第二次买 领导看到很喜欢，送人的
3524,买的第三个啦，非常实用！这个买给老爸的！
3525,已收到，杯子用了还可以，方便
3526,东西不错，朋友介绍的
3527,挺好用的，美观大方！！
3528,不错，功能强大，在办公室里喝茶水很不错
3529,拧盖的时候杯子把跟着转。使劲晃的话有轻微的漏水。
3530,此用户没有填写评论!
3531,很好用 只可惜买的小了 有机会再来一个大的
3532,杯子收到，跟描述的一样，不错很满意。
3533,此用户没有填写评论!
3534,快递速度很快，杯子比想象中的有点小，建议买大一点的
3535,杯子质量，我就呵呵了嘛，漏水，烫过以后安装还是漏水。隔热，我就呵呵了，烫的不得了。不过客服的态度还可以。当买个教训吧！
3536,非常好，可惜是单层
3537,此用户没有填写评论!
3538,杯子很好用，不过感觉没有400 ml这么大，小了一点。
3539,还好吧，就是感觉性价比不高
3540,款式很好，泡茶方便，但物流不敢恭维
3541,还不错，客服态度很好，杯体有点瑕疵，直接给补发了个新的，杯子也很好用，很方便
3542,杯子很不错，不漏水，现在每天都离不开了。
3543,第二次买 领导看到很喜欢，送人的
3544,买的第三个啦，非常实用！这个买给老爸的！
3545,已收到，杯子用了还可以，方便
